body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.711585,-0.001476,-0.011879,-0.702498,0.710469,-0.032982,-0.026978,-0.702437,0.757254,0.030274,0.051298,-0.650398,0.758991,-0.004631,0.003525,-0.651075,0.711236,-0.011826,-0.034972,-0.701983,-0.646374,-0.062709,-0.024685,0.760039,-0.646161,0.007709,0.019884,0.762903,-0.701720,-0.067209,-0.043964,0.707912,-0.682148,-0.108155,0.088576,0.717726,-0.358488,-0.631315,-0.196980,0.658883,-0.448406,-0.583115,-0.300050,0.607354,0.710997,-0.038293,0.092397,-0.696045,0.663850,0.252736,0.603095,-0.362911,0.588024,0.234966,0.621356,-0.461449
0.711320,-0.001375,-0.012863,-0.702749,0.710329,-0.030349,-0.025462,-0.702754,0.758511,0.029600,0.049014,-0.649140,0.760076,-0.003186,0.004817,-0.649809,0.710977,-0.010982,-0.034623,-0.702277,-0.645564,-0.063236,-0.024715,0.760682,-0.645426,0.005705,0.018959,0.763566,-0.701213,-0.067646,-0.044228,0.708356,-0.681538,-0.108682,0.088762,0.718203,-0.357700,-0.631741,-0.196272,0.659114,-0.448066,-0.583055,-0.299963,0.607705,0.710573,-0.038275,0.092827,-0.696422,0.663268,0.253277,0.603192,-0.363436,0.587362,0.235134,0.621217,-0.462394
0.711320,-0.001375,-0.012863,-0.702749,0.710303,-0.030776,-0.025895,-0.702746,0.759975,0.030468,0.050673,-0.647257,0.761585,-0.001299,0.009638,-0.647992,0.711012,-0.009865,-0.033493,-0.702312,-0.645532,-0.062716,-0.024641,0.760754,-0.645530,0.002999,0.016299,0.763555,-0.700693,-0.068326,-0.044806,0.708768,-0.680770,-0.109133,0.089493,0.718772,-0.357143,-0.632877,-0.195534,0.658545,-0.447702,-0.584250,-0.299133,0.607235,0.710283,-0.038195,0.092807,-0.696725,0.663145,0.253555,0.603050,-0.363702,0.587198,0.235424,0.621087,-0.462628
0.711141,-0.001022,-0.013536,-0.702919,0.709987,-0.032191,-0.029367,-0.702865,0.761139,0.033315,0.053116,-0.645551,0.762843,0.001638,0.014279,-0.646423,0.710811,-0.009956,-0.033588,-0.702510,-0.645261,-0.063031,-0.024830,0.760953,-0.645392,0.000048,0.013719,0.763729,-0.699821,-0.068767,-0.045297,0.709556,-0.679645,-0.109208,0.090515,0.719697,-0.356592,-0.633596,-0.194060,0.658589,-0.447654,-0.584723,-0.297851,0.607446,0.709587,-0.038834,0.093257,-0.697338,0.662888,0.253401,0.602577,-0.365059,0.586801,0.234740,0.620622,-0.464101
0.710907,-0.000203,-0.014463,-0.703137,0.709347,-0.036776,-0.036885,-0.702933,0.761743,0.039023,0.059283,-0.643980,0.763780,0.005617,0.020703,-0.645120,0.710461,-0.012358,-0.035373,-0.702738,-0.644941,-0.065010,-0.026357,0.761006,-0.645270,-0.003602,0.010753,0.763871,-0.699547,-0.069309,-0.045855,0.709738,-0.679055,-0.109357,0.091788,0.720070,-0.357494,-0.633878,-0.193131,0.658101,-0.448605,-0.584851,-0.296874,0.607098,0.709523,-0.038902,0.093191,-0.697409,0.663807,0.253112,0.600627,-0.366800,0.587590,0.234766,0.618576,-0.465818
0.710486,0.000141,-0.014660,-0.703558,0.708456,-0.042049,-0.045702,-0.703017,0.761499,0.045413,0.065751,-0.643221,0.763944,0.009206,0.026811,-0.644660,0.709771,-0.018564,-0.040475,-0.703024,-0.644695,-0.070680,-0.030358,0.760560,-0.645356,-0.007743,0.006550,0.763815,-0.698757,-0.069980,-0.046202,0.710427,-0.677977,-0.110353,0.092938,0.720786,-0.362745,-0.629584,-0.191986,0.659683,-0.451923,-0.581071,-0.295915,0.608733,0.708676,-0.038399,0.095036,-0.698049,0.665286,0.253902,0.594375,-0.373694,0.588227,0.235421,0.612575,-0.472565
0.709972,0.000246,-0.014493,-0.704080,0.707423,-0.047674,-0.055157,-0.703020,0.760704,0.052178,0.072332,-0.642943,0.763623,0.012633,0.032734,-0.644708,0.708838,-0.026679,-0.047224,-0.703282,-0.644083,-0.078240,-0.035551,0.760113,-0.645173,-0.012418,0.002046,0.763933,-0.698403,-0.070463,-0.046453,0.710711,-0.677388,-0.111713,0.093932,0.721001,-0.370803,-0.622938,-0.191331,0.661700,-0.457008,-0.575415,-0.295388,0.610563,0.708119,-0.037447,0.097292,-0.698354,0.667604,0.254577,0.585778,-0.382569,0.589361,0.236524,0.604104,-0.481423
0.708082,0.002420,-0.013934,-0.705988,0.704949,-0.052262,-0.062571,-0.704557,0.758966,0.056564,0.076169,-0.644182,0.762178,0.015176,0.036684,-0.646149,0.705721,-0.042796,-0.060612,-0.704594,-0.643304,-0.093254,-0.046193,0.758505,-0.645198,-0.015095,-0.001440,0.763865,-0.698647,-0.071508,-0.046867,0.710340,-0.677533,-0.118855,0.093247,0.719811,-0.390243,-0.603638,-0.190213,0.668693,-0.465223,-0.564459,-0.293935,0.615269,0.707468,-0.035775,0.105634,-0.697890,0.677481,0.249557,0.565337,-0.398917,0.595182,0.231004,0.585490,-0.499597
-0.705827,-0.005503,0.014237,0.708220,-0.701999,0.056196,0.068747,0.706621,0.757270,0.059942,0.079125,-0.645514,0.760697,0.017820,0.039671,-0.647648,-0.701533,0.060180,0.074753,0.706146,-0.641505,-0.109123,-0.057516,0.757136,-0.644462,-0.017596,-0.005147,0.764416,-0.698875,-0.072369,-0.047763,0.709968,-0.677759,-0.128699,0.091009,0.718190,-0.412460,-0.579484,-0.187110,0.677543,-0.471227,-0.556482,-0.290684,0.619496,0.706643,-0.034263,0.115697,-0.697206,0.690763,0.239663,0.539609,-0.417410,0.601174,0.217642,0.565593,-0.520889
-0.702834,-0.010404,0.016263,0.711092,-0.698137,0.058762,0.072472,0.709859,0.755649,0.061329,0.080342,-0.647131,0.759130,0.019657,0.041617,-0.649310,-0.695327,0.080042,0.090426,0.708475,-0.637682,-0.126992,-0.069949,0.756533,-0.642061,-0.019978,-0.009119,0.766339,-0.699064,-0.073116,-0.049886,0.709560,-0.677976,-0.144195,0.085379,0.715728,-0.439956,-0.545975,-0.180189,0.689842,-0.473696,-0.555288,-0.283477,0.622019,0.705476,-0.032813,0.129453,-0.696038,0.710719,0.220535,0.503157,-0.439404,0.607085,0.189245,0.542928,-0.548511
-0.700454,-0.014827,0.018797,0.713296,-0.694852,0.061116,0.076146,0.712494,0.753723,0.063070,0.081397,-0.649075,0.757324,0.020772,0.040626,-0.651444,-0.690201,0.091580,0.105471,0.710008,-0.640979,-0.136619,-0.073916,0.751676,-0.645665,-0.019064,-0.003258,0.763376,-0.698060,-0.074684,-0.052997,0.710159,-0.676630,-0.157388,0.079538,0.714895,-0.464079,-0.510623,-0.167406,0.704180,-0.482828,-0.544976,-0.273715,0.628457,0.704274,-0.032188,0.137082,-0.695824,0.734826,0.193594,0.454797,-0.464448,0.617315,0.162795,0.504022,-0.581706
-0.698371,-0.019011,0.021585,0.715158,-0.691822,0.063360,0.079780,0.714845,0.751620,0.065014,0.082362,-0.651196,0.755386,0.021024,0.038607,-0.653804,-0.685674,0.098995,0.120199,0.711058,-0.648103,-0.141468,-0.074160,0.744614,-0.652401,-0.016021,0.007221,0.757671,-0.696434,-0.076824,-0.056755,0.711236,-0.674391,-0.169742,0.073332,0.714847,-0.485914,-0.474487,-0.150962,0.718304,-0.495215,-0.530414,-0.262206,0.636137,0.703071,-0.031810,0.141802,-0.696112,0.758122,0.161185,0.399674,-0.489420,0.627378,0.136940,0.455875,-0.616298
-0.699134,-0.018956,0.023518,0.714353,-0.691437,0.069413,0.088988,0.713567,0.749000,0.071773,0.087749,-0.652800,0.753698,0.016469,0.028647,-0.656390,-0.684081,0.108828,0.133409,0.708796,-0.649102,-0.151657,-0.077603,0.741381,-0.654226,-0.018272,-0.001513,0.756077,-0.695083,-0.082646,-0.062793,0.711397,-0.671231,-0.179203,0.071561,0.715692,-0.497022,-0.448195,-0.132473,0.731123,-0.524163,-0.484629,-0.252145,0.653308,0.704169,-0.033912,0.140957,-0.695073,0.783107,0.122889,0.342312,-0.504444,-0.644428,-0.122566,-0.383259,0.650233
-0.700408,-0.018346,0.025981,0.713033,-0.690755,0.079577,0.103403,0.711219,0.745805,0.082535,0.097636,-0.653781,0.751943,0.012497,0.020926,-0.658777,-0.682116,0.121793,0.148071,0.705662,-0.649189,-0.164754,-0.084021,0.737801,-0.655720,-0.021918,-0.011470,0.754599,-0.694992,-0.089325,-0.069053,0.710098,-0.669632,-0.184745,0.069439,0.715989,-0.508503,-0.426376,-0.119111,0.738540,-0.558545,-0.414104,-0.255814,0.671643,0.707111,-0.034677,0.136275,-0.692980,0.802448,0.090534,0.290785,-0.513152,-0.658316,-0.112590,-0.306021,0.678451
-0.702700,-0.016629,0.029505,0.710679,-0.689227,0.097870,0.128228,0.706361,0.741309,0.101356,0.116399,-0.653177,0.750271,0.009867,0.017554,-0.660824,-0.679300,0.140962,0.165687,0.700877,-0.646732,-0.184273,-0.095717,0.733907,-0.655787,-0.028972,-0.023407,0.754027,-0.697446,-0.097465,-0.075993,0.705900,-0.671403,-0.181819,0.066834,0.715327,-0.522101,-0.413302,-0.117108,0.736802,-0.606416,-0.292661,-0.279001,0.684666,0.713675,-0.032850,0.124107,-0.688611,0.816539,0.072337,0.253312,-0.513678,-0.666878,-0.111509,-0.223129,0.702178
-0.706779,-0.011906,0.027980,0.706781,-0.689226,0.119453,0.161815,0.696071,0.740339,0.123787,0.138730,-0.646010,0.753083,0.015158,0.020399,-0.657435,-0.679923,0.157724,0.180731,0.692939,-0.644154,-0.201916,-0.103993,0.730398,-0.655208,-0.034048,-0.029448,0.754106,0.702010,0.104071,0.080778,-0.699875,-0.677175,-0.175272,0.056948,0.712370,-0.545068,-0.404689,-0.131463,0.722389,-0.643450,-0.187601,-0.329615,0.664930,0.721016,-0.022513,0.110828,-0.683627,0.815071,0.083475,0.245516,-0.518086,-0.659337,-0.139694,-0.187242,0.714633
0.711698,0.005679,-0.023927,-0.702055,0.690126,-0.142148,-0.199570,-0.680949,0.741659,0.146847,0.163908,-0.633650,0.759283,0.024005,0.026945,-0.649759,-0.682428,0.173077,0.194532,0.683003,-0.642135,-0.218872,-0.110441,0.726334,-0.654917,-0.038491,-0.032312,0.754028,0.707593,0.109882,0.084722,-0.692864,-0.684853,-0.166741,0.043340,0.708023,-0.571554,-0.397787,-0.155083,0.700743,0.672740,0.085910,0.385125,-0.625874,0.728475,-0.007743,0.097380,-0.678072,0.806088,0.110341,0.253132,-0.523422,-0.643660,-0.181296,-0.175608,0.722493
0.716841,-0.006055,-0.020780,-0.696900,0.693515,-0.159883,-0.238095,-0.660897,0.746419,0.171914,0.195411,-0.612469,0.769040,0.064290,0.042047,-0.634568,0.688730,-0.180496,-0.201609,-0.672626,-0.641286,-0.230785,-0.113005,0.722994,-0.654882,-0.040859,-0.031354,0.753974,0.710648,0.111571,0.085125,-0.689410,-0.690664,-0.171145,0.022943,0.702258,-0.582888,-0.414220,-0.195650,0.671107,0.713738,0.060398,0.441010,-0.540778,0.728924,0.012364,0.101986,-0.676843,0.773530,0.168794,0.306534,-0.528391,-0.592189,-0.257439,-0.206429,0.735136
0.720495,-0.016908,-0.019765,-0.692972,0.695209,-0.176821,-0.273539,-0.640777,0.746621,0.198489,0.233663,-0.590390,0.775239,0.102033,0.064722,-0.620003,0.693277,-0.187073,-0.208654,-0.663953,-0.640975,-0.242149,-0.115825,0.719096,-0.655452,-0.043171,-0.030858,0.753370,0.712664,0.112097,0.083858,-0.687395,-0.695066,-0.183490,0.001847,0.695134,-0.589517,-0.436840,-0.237505,0.636578,0.754265,0.050505,0.487310,-0.437106,0.725731,0.034698,0.116537,-0.677148,0.731728,0.227381,0.357290,-0.534056,-0.513174,-0.338601,-0.223014,0.756483
0.721360,-0.026001,-0.023021,-0.691689,0.692881,-0.193486,-0.303800,-0.624648,0.736675,0.232177,0.281006,-0.569596,0.774479,0.137500,0.097623,-0.609709,0.694372,-0.191903,-0.215448,-0.659244,-0.641091,-0.252370,-0.119401,0.714881,-0.656633,-0.045195,-0.031667,0.752189,0.712500,0.110327,0.079108,-0.688414,0.695876,0.211964,0.020626,-0.685859,-0.588412,-0.472690,-0.280119,0.593186,0.795976,0.073522,0.518098,-0.304289,0.715328,0.061817,0.150436,-0.679598,0.675431,0.283679,0.404922,-0.547135,-0.382731,-0.422421,-0.211545,0.793931
0.720328,-0.032817,-0.026517,-0.692350,0.688013,-0.210224,-0.327552,-0.612498,0.717484,0.269342,0.330999,-0.550556,0.766363,0.173587,0.136005,-0.603372,0.693945,-0.193918,-0.220548,-0.657415,-0.641039,-0.258282,-0.118980,0.712884,-0.656898,-0.045800,-0.032604,0.751880,0.710849,0.103278,0.072141,-0.691970,0.693173,0.251625,0.048490,-0.673680,0.609065,0.497422,0.314256,-0.531840,0.840798,0.054900,0.524780,-0.121037,0.697895,0.092045,0.199462,-0.681678,0.606721,0.318222,0.430422,-0.587675,-0.198809,-0.472652,-0.158868,0.843703
0.718337,-0.038495,-0.030134,-0.693975,0.681702,-0.227049,-0.347913,-0.602236,0.691776,0.308322,0.380491,-0.530670,0.753013,0.210388,0.176099,-0.598077,0.692812,-0.194341,-0.224628,-0.657104,-0.640817,-0.262229,-0.116739,0.712012,-0.656674,-0.045877,-0.033809,0.752019,0.708327,0.093561,0.064089,-0.696716,0.686357,0.296352,0.079123,-0.659416,0.637605,0.518252,0.337396,-0.459390,0.858239,0.010847,0.506074,0.084834,-0.675547,-0.124715,-0.254765,0.680571,-0.529432,-0.331040,-0.449747,0.638625,0.005213,-0.484658,-0.077430,0.871254
0.715675,-0.038289,-0.032297,-0.696635,0.674314,-0.239717,-0.362224,-0.597185,0.666433,0.339082,0.421347,-0.513184,0.736652,0.245387,0.210576,-0.593958,0.691626,-0.188058,-0.224613,-0.660179,-0.641905,-0.255148,-0.105616,0.715334,-0.656098,-0.044978,-0.034482,0.752544,0.706407,0.083773,0.058744,-0.700371,0.674698,0.343123,0.108204,-0.644470,0.681898,0.529068,0.330835,-0.381641,0.872073,-0.040538,0.438348,0.213768,-0.655553,-0.147401,-0.308571,0.673281,-0.445318,-0.315014,-0.471146,0.693166,0.110838,-0.425887,-0.030185,0.897454
0.713363,-0.036357,-0.033940,-0.699028,0.666304,-0.252672,-0.374505,-0.593247,0.641104,0.365411,0.455265,-0.498191,0.718411,0.276190,0.240865,-0.591260,0.691075,-0.178984,-0.222437,-0.664004,-0.643458,-0.243541,-0.091598,0.719902,-0.655653,-0.044168,-0.034630,0.752973,0.705701,0.074974,0.055148,-0.702370,0.659595,0.387061,0.131779,-0.630676,0.716916,0.543328,0.307130,-0.310640,0.877615,-0.083385,0.360700,0.304522,-0.638580,-0.163770,-0.360707,0.659762,-0.365595,-0.282475,-0.499271,0.732991,0.180573,-0.349502,0.000927,0.919370
0.711757,-0.030972,-0.034540,-0.700892,0.657185,-0.266104,-0.383081,-0.592069,0.619347,0.383661,0.478023,-0.490619,0.700101,0.298996,0.263903,-0.592296,0.691769,-0.164302,-0.215862,-0.669226,-0.645937,-0.222851,-0.071776,0.726603,-0.655566,-0.043560,-0.033719,0.753126,0.707584,0.068201,0.054870,-0.701187,0.641958,0.426574,0.144368,-0.620550,0.742133,0.558605,0.267267,-0.256453,0.892625,-0.103235,0.279970,0.337905,-0.629278,-0.166092,-0.411467,0.638057,-0.297773,-0.236576,-0.532322,0.756305,0.200120,-0.261303,-0.004010,0.944276
0.710705,-0.023813,-0.035069,-0.702212,0.647348,-0.279256,-0.389675,-0.592545,0.604648,0.391599,0.489782,-0.491086,0.686111,0.310385,0.275995,-0.597277,0.694295,-0.141096,-0.202031,-0.676188,-0.648528,-0.191503,-0.045283,0.735314,-0.655363,-0.040945,-0.031600,0.753542,0.711939,0.062396,0.055576,-0.697253,0.623194,0.461416,0.144400,-0.614714,0.762567,0.570572,0.212886,-0.218219,0.913307,-0.112690,0.200147,0.336321,0.627298,0.154404,0.460359,-0.608873,-0.242125,-0.181344,-0.563512,0.768729,0.199354,-0.171884,-0.026309,0.964376
0.709898,-0.015765,-0.035562,-0.703229,0.636886,-0.292173,-0.395196,-0.593996,0.593408,0.394896,0.496007,-0.495884,0.674180,0.316468,0.282469,-0.604600,0.697273,-0.113441,-0.184471,-0.683309,-0.650601,-0.154756,-0.015115,0.743331,-0.655475,-0.037560,-0.028551,0.753742,0.717575,0.057045,0.056520,-0.691837,-0.603173,-0.493633,-0.138646,0.610972,0.778034,0.579670,0.150703,-0.189562,0.933623,-0.116022,0.119626,0.317138,0.628411,0.135392,0.506843,-0.574350,-0.194965,-0.120334,-0.587845,0.775852,0.189462,-0.083660,-0.054068,0.976822
0.707303,-0.002633,-0.039526,-0.705800,0.622434,-0.301692,-0.402076,-0.599910,0.596106,0.379872,0.487241,-0.512787,0.675341,0.299224,0.273096,-0.616278,0.696504,-0.086965,-0.162520,-0.693474,-0.647401,-0.119466,0.010423,0.752656,-0.650438,-0.033542,-0.014513,0.758680,0.724149,0.052184,0.055924,-0.685388,-0.582382,-0.521818,-0.108228,0.613860,0.790462,0.580353,0.074000,-0.181338,0.956071,-0.116104,0.043814,0.265574,0.636841,0.092590,0.551386,-0.530880,-0.166361,-0.054520,-0.605006,0.776737,0.170883,-0.002188,-0.087698,0.981378
-0.704594,-0.008091,0.042461,0.708293,0.608911,-0.311532,-0.407827,-0.604857,0.602586,0.360612,0.472149,-0.532846,0.679655,0.276294,0.255853,-0.629500,-0.695343,0.066022,0.143281,0.701149,-0.642448,-0.097482,0.024478,0.759710,-0.644767,-0.030675,-0.005418,0.763744,0.730216,0.046395,0.054415,-0.679464,-0.560812,-0.547090,-0.067122,0.617800,0.798432,0.574102,-0.006966,-0.181286,0.970957,-0.118661,-0.030786,0.205461,0.644287,0.037459,0.590893,-0.484083,-0.150291,0.014973,-0.611048,0.777051,0.147319,0.074254,-0.110727,0.980063
-0.701874,-0.013999,0.043348,0.710843,-0.597986,0.322215,0.411925,0.607378,0.617345,0.331357,0.444229,-0.558344,0.690831,0.240646,0.222665,-0.644408,-0.693447,0.056666,0.129698,0.706469,-0.633588,-0.102451,0.015970,0.766691,-0.635555,-0.029884,-0.006642,0.771448,0.735110,0.039062,0.051972,-0.674823,-0.539432,-0.567058,-0.003537,0.622451,0.802543,0.556524,-0.094906,-0.192870,0.977791,-0.127114,-0.101802,0.131918,0.648397,-0.041503,0.623973,-0.434184,-0.150904,0.089980,-0.607384,0.774737,0.114736,0.146363,-0.121682,0.974991
-0.700358,-0.014549,0.043567,0.712313,-0.591152,0.332025,0.413208,0.607913,0.638048,0.293285,0.405048,-0.585504,0.706234,0.193889,0.178194,-0.657181,-0.692779,0.051420,0.122141,0.708869,-0.631164,-0.126610,-0.007665,0.765208,-0.634842,-0.044095,-0.023524,0.771024,0.737433,0.030785,0.047583,-0.673038,-0.526724,-0.573281,0.079566,0.622559,0.801074,0.525781,-0.182889,-0.219969,0.975804,-0.140703,-0.159884,0.049460,0.643538,-0.145277,0.637718,-0.397580,-0.171896,0.164910,-0.593418,0.768838,0.067017,0.206286,-0.120299,0.968753
-0.699452,-0.012420,0.043452,0.713250,-0.586371,0.341375,0.413143,0.607409,0.659629,0.249551,0.359024,-0.611323,0.720867,0.140534,0.127678,-0.666558,-0.692641,0.048708,0.117152,0.710036,-0.630491,-0.159757,-0.039172,0.758567,-0.637573,-0.065446,-0.048499,0.766072,0.738431,0.022046,0.042315,-0.672639,-0.518581,-0.571965,0.171617,0.611946,0.791420,0.489493,-0.271938,-0.245154,0.962113,-0.155599,-0.221932,-0.029556,0.621038,-0.259671,0.641015,-0.368758,-0.186768,0.243579,-0.576584,0.757190,0.024102,0.272916,-0.113019,0.955072
-0.701465,-0.008977,0.045316,0.711205,-0.585928,0.345493,0.409766,0.607795,0.684402,0.195597,0.303116,-0.633606,0.735956,0.077210,0.067890,-0.669178,-0.696449,0.033348,0.116000,0.707383,-0.644651,-0.194244,-0.068510,0.736207,-0.655440,-0.105390,-0.071535,0.744429,0.737671,0.015132,0.038152,-0.673911,-0.538501,-0.538350,0.248534,0.598688,0.780328,0.438885,-0.341425,-0.286177,0.946212,-0.173595,-0.251189,-0.107012,0.598723,-0.343656,0.609977,-0.389048,-0.223611,0.306169,-0.546203,0.746941,-0.033824,0.308213,-0.096942,0.945760
-0.704351,-0.008459,0.047631,0.708201,-0.586043,0.346583,0.404387,0.610659,0.706505,0.134893,0.241908,-0.651256,0.746151,0.010739,0.003901,-0.665679,-0.700859,0.015445,0.109122,0.704734,-0.654884,-0.218498,-0.091881,0.717595,-0.668416,-0.119864,-0.080949,0.729589,0.736428,0.009016,0.035969,-0.675499,-0.563504,-0.493042,0.315266,0.583078,0.764267,0.387639,-0.398484,-0.326868,0.926681,-0.183789,-0.275780,-0.177286,0.573532,-0.414515,0.569663,-0.417998,-0.258184,0.359406,-0.517066,0.732674,-0.085559,0.339637,-0.087216,0.932588
0.708971,0.013790,-0.050847,-0.703267,-0.587495,0.341634,0.394836,0.618256,0.726836,0.062629,0.172075,-0.661949,0.752477,-0.060087,-0.067678,-0.652371,0.706928,0.007947,-0.091402,-0.701309,-0.660615,-0.225111,-0.101909,0.708891,-0.675225,-0.085830,-0.060579,0.730092,0.734292,0.004546,0.037885,-0.677760,0.597590,0.425469,-0.363863,-0.573991,0.746605,0.331422,-0.431497,-0.382819,0.909823,-0.183317,-0.276429,-0.249408,0.557265,-0.463657,0.511267,-0.461611,-0.309525,0.394073,-0.486556,0.715656,-0.145183,0.351312,-0.086970,0.920835
0.713398,0.010207,-0.048852,-0.698979,-0.600467,0.330659,0.373294,0.625104,0.744174,-0.015968,0.092551,-0.661350,0.754073,-0.131812,-0.141480,-0.627681,0.712354,0.024204,-0.079290,-0.696907,-0.662114,-0.223339,-0.099975,0.708328,-0.675534,-0.059131,-0.045400,0.733550,0.730555,0.003233,0.038785,-0.681744,0.622802,0.358020,-0.398587,-0.570147,0.731965,0.289045,-0.438123,-0.434429,0.901008,-0.139385,-0.276885,-0.303465,0.547707,-0.496229,0.446328,-0.504544,-0.359699,0.407802,-0.456933,0.703936,-0.190126,0.351985,-0.105449,0.910406
0.717678,0.002165,-0.044248,-0.694964,-0.618392,0.316868,0.344971,0.631015,0.753831,-0.096388,0.007259,-0.649919,0.748073,-0.202191,-0.215743,-0.594105,0.716997,0.036952,-0.069860,-0.692582,-0.660823,-0.217219,-0.092461,0.712446,-0.671737,-0.035722,-0.033744,0.739158,0.725989,0.003317,0.038884,-0.686599,0.640573,0.289420,-0.425888,-0.569668,0.714186,0.253739,-0.435051,-0.486093,0.890133,-0.074858,-0.281654,-0.350329,-0.541305,0.520401,-0.375948,0.542987,-0.411647,0.415827,-0.424467,0.690987,-0.232111,0.352863,-0.128742,0.897239
0.714299,-0.019201,-0.036846,-0.698606,0.636801,-0.303725,-0.311912,-0.636354,0.746964,-0.158348,-0.073020,-0.641591,0.723804,-0.267083,-0.262321,-0.579622,0.713736,0.039925,-0.071457,-0.695616,-0.653054,-0.219862,-0.087098,0.719440,-0.663240,-0.031197,-0.033430,0.747008,0.718814,0.008600,0.036524,-0.694189,0.645628,0.233513,-0.442463,-0.576942,0.705695,0.252906,-0.400335,-0.527034,0.887123,-0.019984,-0.257560,-0.382460,-0.543173,0.526411,-0.303678,0.579340,-0.456637,0.393085,-0.401043,0.690023,-0.267816,0.320295,-0.140085,0.897810
0.707100,-0.038920,-0.030058,-0.705401,0.648803,-0.290427,-0.284811,-0.643109,0.731720,-0.204609,-0.136478,-0.635685,0.694959,-0.316179,-0.288832,-0.577615,0.706857,0.039578,-0.075138,-0.702240,-0.644960,-0.223523,-0.083125,0.726054,-0.654471,-0.027068,-0.032546,0.754901,0.710621,0.015062,0.034719,-0.702557,0.644406,0.181816,-0.455940,-0.586347,0.691680,0.260967,-0.368243,-0.563802,0.877240,0.032699,-0.234795,-0.417436,-0.542968,0.531632,-0.230737,0.607712,-0.499412,0.370362,-0.385555,0.681738,-0.305636,0.294427,-0.155445,0.892041
-0.692578,0.055338,0.024516,0.718799,-0.651260,0.277264,0.271420,0.652163,0.715744,-0.219197,-0.170032,-0.640899,0.672066,-0.333883,-0.279494,-0.598943,-0.693244,-0.033006,0.082255,0.715233,-0.636944,-0.229553,-0.082599,0.731290,-0.646099,-0.023932,-0.030865,0.762254,-0.699965,-0.024362,-0.034882,0.712908,0.636215,0.140530,-0.464366,-0.599871,0.677620,0.283313,-0.333363,-0.591130,0.865883,0.078397,-0.203750,-0.450097,-0.539867,0.535682,-0.161441,0.628908,-0.533300,0.339611,-0.392976,0.667702,-0.337378,0.274238,-0.185522,0.881221
-0.686857,0.067261,0.022398,0.723327,0.653883,-0.273165,-0.277107,-0.648868,0.722039,-0.202925,-0.161275,-0.641461,0.684249,-0.309088,-0.261609,-0.606489,-0.688448,-0.028226,0.088581,0.719302,-0.634054,-0.234854,-0.082897,0.732084,-0.642959,-0.021414,-0.029037,0.765050,-0.691475,-0.032316,-0.036041,0.720777,0.628015,0.106608,-0.471701,-0.609697,0.660940,0.314341,-0.303998,-0.609863,0.848595,0.126321,-0.172338,-0.483973,-0.541525,0.535390,-0.097210,0.640826,-0.560551,0.313015,-0.403423,0.651962,-0.371793,0.267786,-0.216983,0.861962
-0.685642,0.076942,0.021996,0.723527,0.657347,-0.273761,-0.291772,-0.638607,0.739676,-0.171966,-0.129995,-0.637502,0.712739,-0.263245,-0.237939,-0.605054,-0.688120,-0.024648,0.094234,0.719030,-0.633656,-0.240059,-0.083935,0.730621,-0.642454,-0.019500,-0.027415,0.765585,-0.684071,-0.039535,-0.037611,0.727372,0.619689,0.076264,-0.478354,-0.617533,0.642322,0.350352,-0.279558,-0.621710,0.827045,0.174583,-0.141699,-0.515207,-0.545558,0.532986,-0.035625,0.645773,-0.582759,0.293043,-0.416908,0.633014,-0.407895,0.272477,-0.248895,0.835123
-0.696359,0.075693,0.028220,0.713132,0.665053,-0.269263,-0.307046,-0.625240,0.770847,-0.130779,-0.069276,-0.619591,0.758304,-0.198788,-0.197627,-0.588559,-0.698136,-0.030883,0.088849,0.709760,-0.637908,-0.238354,-0.085277,0.727316,-0.647089,-0.021600,-0.027776,0.761602,-0.682443,-0.046885,-0.034788,0.728603,-0.614139,-0.069037,0.485007,0.618736,-0.599881,-0.413021,0.268782,0.630327,0.787192,0.256745,-0.141867,-0.542480,-0.559245,0.514952,-0.003669,0.649658,-0.608646,0.276423,-0.420149,0.613689,-0.449954,0.267290,-0.269549,0.808357
0.705332,-0.069940,-0.034007,-0.704599,0.670714,-0.261337,-0.318707,-0.616662,0.793360,-0.093591,-0.007604,-0.601467,0.791979,-0.140082,-0.156569,-0.573264,0.706399,0.036317,-0.082590,-0.702040,-0.642478,-0.234308,-0.086283,0.724484,-0.652026,-0.023974,-0.028882,0.757267,-0.681002,-0.055134,-0.031799,0.729510,-0.608310,-0.067871,0.490983,0.619910,-0.548687,-0.475413,0.265909,0.634207,0.737711,0.338557,-0.151580,-0.564078,-0.573771,0.492732,0.020925,0.653884,0.635169,-0.260560,0.423222,-0.591229,-0.490396,0.259029,-0.286874,0.781101
