body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.004568,-0.076314,0.776521,0.114640,-0.110529,0.645023,0.158585,-0.251077,0.376235,0.124902,-0.068948,0.119718,-0.107151,-0.036669,0.645637,-0.109691,0.026625,0.345147,-0.050220,0.159014,0.063223,0.003278,-0.074842,0.830561,0.109571,-0.141341,1.074014,0.261508,-0.170306,0.974123,0.239803,-0.270645,0.821116,-0.164535,-0.085304,1.046675,-0.203082,-0.058758,0.868535,-0.237079,-0.040735,0.688979
-0.001159,-0.074456,0.767850,0.110887,-0.095983,0.635529,0.170019,-0.231601,0.367137,0.117791,-0.050085,0.113312,-0.116916,-0.043020,0.638418,-0.111843,0.035843,0.341956,-0.069297,0.178825,0.062334,-0.001595,-0.073978,0.821951,0.116447,-0.137601,1.060724,0.258825,-0.155125,0.945364,0.250743,-0.233575,0.778800,-0.161073,-0.096324,1.043412,-0.204106,-0.072224,0.865952,-0.242455,-0.055558,0.687090
-0.005528,-0.073409,0.753404,0.107483,-0.081889,0.620631,0.179646,-0.211610,0.352544,0.111573,-0.037461,0.097203,-0.124560,-0.051631,0.625191,-0.114317,0.043454,0.333792,-0.084865,0.191598,0.055575,-0.005101,-0.073629,0.807529,0.125245,-0.130659,1.041529,0.253990,-0.135096,0.910062,0.262002,-0.193543,0.735439,-0.154947,-0.109366,1.033905,-0.203584,-0.087127,0.857647,-0.247765,-0.070774,0.680062
-0.009203,-0.073142,0.738966,0.103393,-0.068763,0.605890,0.187101,-0.192885,0.338561,0.105415,-0.027192,0.081661,-0.130668,-0.062137,0.611950,-0.116894,0.049608,0.326719,-0.096812,0.200510,0.049603,-0.007877,-0.073731,0.793086,0.134139,-0.121177,1.022392,0.245171,-0.113117,0.875831,0.265954,-0.151215,0.696684,-0.146958,-0.122542,1.023847,-0.201376,-0.102249,0.849040,-0.251732,-0.086286,0.673030
-0.011490,-0.074435,0.724543,0.099256,-0.057757,0.591217,0.192264,-0.178837,0.325659,0.100311,-0.022261,0.066986,-0.134369,-0.076034,0.598808,-0.117377,0.052109,0.320619,-0.102583,0.205077,0.044749,-0.009320,-0.074849,0.778642,0.143110,-0.107564,1.003793,0.230561,-0.088246,0.843006,0.259734,-0.106437,0.661927,-0.136367,-0.136230,1.013307,-0.197270,-0.118014,0.840405,-0.254702,-0.102533,0.666495
-0.012753,-0.077314,0.711621,0.095692,-0.047885,0.579062,0.196096,-0.168260,0.315980,0.096802,-0.018422,0.056586,-0.134710,-0.091973,0.586153,-0.115704,0.050892,0.315149,-0.104635,0.207266,0.041394,-0.010169,-0.077615,0.765702,0.149741,-0.091443,0.987582,0.214438,-0.063019,0.817632,0.246747,-0.061326,0.636225,-0.124259,-0.152270,1.003169,-0.191670,-0.135999,0.832484,-0.256391,-0.120855,0.661079
-0.013506,-0.080985,0.699449,0.091638,-0.038734,0.568237,0.199812,-0.159944,0.308715,0.096038,-0.015923,0.048414,-0.132562,-0.108675,0.573683,-0.113482,0.048502,0.310430,-0.106782,0.209459,0.039541,-0.010730,-0.081183,0.753514,0.153144,-0.073156,0.972758,0.195409,-0.039843,0.796731,0.224651,-0.017975,0.616196,-0.110749,-0.167778,0.993288,-0.184797,-0.154561,0.825088,-0.257148,-0.140966,0.656583
-0.010981,-0.083611,0.694216,0.092529,-0.030981,0.565751,0.203392,-0.155881,0.309163,0.095860,-0.015252,0.048534,-0.123586,-0.123057,0.565479,-0.112200,0.027878,0.297825,-0.108417,0.210381,0.041501,-0.009019,-0.083523,0.748299,0.152684,-0.053745,0.967275,0.176308,-0.022522,0.787387,0.198334,0.017934,0.609282,-0.097664,-0.179698,0.988939,-0.174588,-0.170577,0.821737,-0.253713,-0.156670,0.656116
-0.007483,-0.083398,0.690279,0.094134,-0.021722,0.564520,0.207162,-0.150764,0.310957,0.096753,-0.015402,0.048676,-0.112473,-0.133171,0.558406,-0.110063,0.003089,0.282479,-0.109664,0.209052,0.045201,-0.006549,-0.083034,0.744365,0.150214,-0.033869,0.963430,0.160246,-0.004319,0.781963,0.169257,0.051580,0.607178,-0.083937,-0.187800,0.985336,-0.162270,-0.183987,0.818566,-0.247575,-0.171075,0.655782
-0.002038,-0.077507,0.688932,0.098595,-0.009181,0.565787,0.210780,-0.142619,0.314134,0.096683,-0.015818,0.048946,-0.098668,-0.135584,0.553615,-0.106999,-0.031629,0.263922,-0.110735,0.201958,0.054420,-0.002491,-0.076884,0.743001,0.148046,-0.013505,0.962775,0.151432,0.022242,0.782152,0.148373,0.087513,0.610555,-0.069129,-0.190773,0.983039,-0.145852,-0.193038,0.815486,-0.235910,-0.181890,0.655043
0.006212,-0.074477,0.696164,0.105030,-0.001159,0.573855,0.211253,-0.132365,0.318471,0.097388,-0.015104,0.048605,-0.082944,-0.139997,0.558582,-0.097846,-0.080563,0.257005,-0.113600,0.180071,0.081184,0.004639,-0.073591,0.750203,0.149620,-0.000577,0.970727,0.146190,0.041367,0.791433,0.132302,0.113400,0.623242,-0.052021,-0.195548,0.988813,-0.126735,-0.203610,0.820549,-0.219159,-0.197469,0.661200
0.015865,-0.072878,0.707686,0.112431,0.004548,0.585331,0.209468,-0.121563,0.323799,0.097099,-0.015274,0.048588,-0.066125,-0.145376,0.568787,-0.083501,-0.137136,0.261935,-0.120321,0.145792,0.125764,0.013315,-0.071746,0.761685,0.153377,0.008629,0.982844,0.142530,0.056388,0.805311,0.118328,0.133584,0.640763,-0.033227,-0.200967,0.998626,-0.105661,-0.214571,0.829753,-0.199034,-0.215148,0.670945
0.017761,-0.072336,0.713588,0.112571,0.007249,0.590885,0.206849,-0.115545,0.326776,0.096989,-0.014882,0.048308,-0.058551,-0.150617,0.574536,-0.063854,-0.186991,0.269566,-0.117600,0.097089,0.140988,0.014650,-0.071071,0.767564,0.152743,0.012682,0.988727,0.135344,0.066653,0.813525,0.104517,0.147823,0.652119,-0.022198,-0.206883,1.002489,-0.093699,-0.225289,0.833714,-0.186083,-0.234332,0.674589
0.018742,-0.072407,0.718401,0.111580,0.008988,0.595099,0.204407,-0.110974,0.329178,0.096748,-0.014928,0.048113,-0.052197,-0.156268,0.580075,-0.044337,-0.233421,0.283083,-0.113410,0.047105,0.153624,0.015187,-0.070992,0.772357,0.151345,0.016441,0.993316,0.127777,0.076123,0.820721,0.091049,0.159940,0.661968,-0.011681,-0.212205,1.005425,-0.082318,-0.235783,0.836965,-0.172776,-0.253462,0.677429
0.017895,-0.073701,0.721036,0.108422,0.008849,0.596648,0.202649,-0.108858,0.330205,0.096647,-0.014887,0.047739,-0.048525,-0.162935,0.584432,-0.027041,-0.274085,0.299299,-0.106950,-0.005198,0.152571,0.014123,-0.072072,0.774984,0.148279,0.019371,0.995564,0.120045,0.084744,0.825763,0.079545,0.169575,0.668416,-0.002995,-0.217271,1.006506,-0.072997,-0.246730,0.838737,-0.160336,-0.273366,0.678639
0.017067,-0.077368,0.723953,0.104438,0.005628,0.597456,0.201273,-0.108774,0.330493,0.096441,-0.015434,0.047359,-0.045585,-0.172416,0.590111,-0.015331,-0.310228,0.317794,-0.101061,-0.060192,0.143611,0.013221,-0.075219,0.777895,0.144222,0.021351,0.998201,0.112822,0.090557,0.830490,0.069709,0.174962,0.673517,0.004616,-0.222378,1.008647,-0.063551,-0.258863,0.841519,-0.145761,-0.294182,0.680358
0.016247,-0.082222,0.727013,0.100029,0.000741,0.597914,0.199799,-0.109745,0.330358,0.095713,-0.016192,0.047019,-0.042875,-0.183170,0.596502,-0.005770,-0.343391,0.337685,-0.093731,-0.118365,0.133168,0.012401,-0.079406,0.780939,0.139692,0.022670,1.000947,0.105636,0.094858,0.835019,0.060497,0.178243,0.677966,0.011874,-0.227446,1.011286,-0.053646,-0.271339,0.844889,-0.129548,-0.314844,0.682656
0.015885,-0.089857,0.729752,0.096291,-0.006697,0.598418,0.198970,-0.112228,0.329928,0.095286,-0.016908,0.047048,-0.039444,-0.195930,0.601826,0.000658,-0.367568,0.350918,-0.088592,-0.177012,0.114484,0.011791,-0.086298,0.783622,0.132981,0.022903,1.003672,0.097336,0.096716,0.838779,0.051649,0.175705,0.679520,0.017102,-0.232927,1.014813,-0.044027,-0.284991,0.849095,-0.110658,-0.335956,0.685014
0.015847,-0.098140,0.732077,0.092919,-0.014818,0.598638,0.198336,-0.115193,0.329185,0.094622,-0.017676,0.047106,-0.035486,-0.208966,0.606571,0.007813,-0.388229,0.361615,-0.081618,-0.235817,0.099037,0.011438,-0.093845,0.785871,0.125733,0.022702,1.005869,0.087996,0.098100,0.842143,0.042770,0.171857,0.680128,0.022149,-0.238286,1.018253,-0.034326,-0.298288,0.853563,-0.090992,-0.356021,0.688050
0.016460,-0.107720,0.733573,0.090304,-0.024119,0.598272,0.198552,-0.118948,0.327876,0.094202,-0.018483,0.047154,-0.030680,-0.222787,0.610025,0.015299,-0.402953,0.366235,-0.073885,-0.290846,0.083944,0.011600,-0.102687,0.787265,0.117416,0.021879,1.007156,0.077029,0.098744,0.844722,0.034344,0.165637,0.678889,0.026498,-0.243673,1.021530,-0.025218,-0.311517,0.858317,-0.071026,-0.375271,0.691732
0.017110,-0.117696,0.732703,0.087336,-0.033802,0.595536,0.199960,-0.123557,0.325120,0.094253,-0.018908,0.046642,-0.025670,-0.236854,0.611151,0.023825,-0.413299,0.365401,-0.069299,-0.337448,0.072372,0.011873,-0.111928,0.786283,0.108693,0.020835,1.005560,0.066111,0.098062,0.843835,0.028204,0.157860,0.673993,0.030739,-0.248629,1.022792,-0.016159,-0.324468,0.861650,-0.051033,-0.393699,0.694655
0.017777,-0.127870,0.730649,0.084185,-0.043797,0.591610,0.201771,-0.128537,0.321596,0.094100,-0.019106,0.045991,-0.020486,-0.250936,0.611171,0.032260,-0.421286,0.361905,-0.063800,-0.379191,0.062923,0.012188,-0.121376,0.784108,0.099559,0.019350,1.002419,0.054921,0.096416,0.841148,0.023524,0.149680,0.667686,0.034796,-0.253347,1.022963,-0.006929,-0.337068,0.864319,-0.030650,-0.410981,0.697408
0.017881,-0.138431,0.724689,0.080278,-0.054522,0.583744,0.206162,-0.135831,0.316309,0.094773,-0.019536,0.045395,-0.015290,-0.265577,0.607653,0.039724,-0.429368,0.354615,-0.067703,-0.406688,0.057253,0.011939,-0.131134,0.778004,0.090393,0.017926,0.994145,0.045213,0.094516,0.832786,0.022482,0.141555,0.656127,0.040562,-0.257519,1.019223,0.003239,-0.350832,0.864905,-0.010305,-0.429423,0.699016
0.017106,-0.149836,0.718029,0.075690,-0.066580,0.575132,0.210609,-0.143762,0.310757,0.095067,-0.020121,0.045278,-0.010729,-0.280979,0.603783,0.047538,-0.438213,0.347421,-0.070807,-0.429653,0.053394,0.010767,-0.141677,0.771170,0.080787,0.015167,0.984663,0.034964,0.091755,0.823475,0.022080,0.133367,0.644432,0.045508,-0.262034,1.014657,0.012623,-0.365226,0.865725,0.009412,-0.447414,0.701082
0.014574,-0.162925,0.709966,0.069758,-0.081048,0.565042,0.215332,-0.153073,0.304730,0.095001,-0.021116,0.045870,-0.007589,-0.298125,0.599088,0.056925,-0.448159,0.339988,-0.076551,-0.443577,0.052437,0.007776,-0.153774,0.762884,0.070720,0.010486,0.972949,0.024306,0.087870,0.812303,0.022772,0.124402,0.631683,0.049032,-0.267453,1.008552,0.020070,-0.381482,0.866895,0.027440,-0.466352,0.703782
0.011665,-0.176451,0.699873,0.064391,-0.095644,0.553579,0.219951,-0.162295,0.297485,0.095144,-0.021827,0.045778,-0.005664,-0.314543,0.591634,0.064932,-0.457887,0.330367,-0.081129,-0.451690,0.049302,0.004456,-0.166453,0.752584,0.062422,0.004571,0.958617,0.015921,0.083202,0.798599,0.025398,0.115298,0.617371,0.051236,-0.273138,1.000390,0.026790,-0.397248,0.866580,0.044403,-0.484279,0.705423
0.008568,-0.190196,0.688764,0.059305,-0.110291,0.541435,0.224361,-0.171213,0.289729,0.094913,-0.022423,0.045769,-0.004344,-0.330564,0.582797,0.072089,-0.467299,0.319645,-0.085756,-0.456983,0.045654,0.000961,-0.179427,0.741271,0.054903,-0.002001,0.942909,0.008589,0.078117,0.783573,0.028856,0.106028,0.602534,0.052583,-0.278891,0.991113,0.033137,-0.412308,0.865707,0.060787,-0.500848,0.706818
0.007289,-0.197667,0.676556,0.057230,-0.119190,0.528485,0.229227,-0.179120,0.281133,0.095098,-0.022461,0.045287,-0.005683,-0.339194,0.572349,0.077080,-0.475513,0.310902,-0.087804,-0.458359,0.041991,0.000178,-0.186193,0.728987,0.054849,-0.004807,0.926865,0.009592,0.076771,0.767968,0.035307,0.101585,0.587155,0.052511,-0.280675,0.980618,0.036765,-0.421905,0.863519,0.074858,-0.512353,0.707903
0.006362,-0.203367,0.666310,0.056592,-0.126342,0.517790,0.233350,-0.185910,0.273670,0.095018,-0.022626,0.045349,-0.007341,-0.345672,0.563494,0.081633,-0.482240,0.304237,-0.089269,-0.459454,0.040024,-0.000400,-0.191226,0.718640,0.056517,-0.007009,0.913242,0.013398,0.074844,0.753894,0.042180,0.096912,0.573168,0.050568,-0.281799,0.972002,0.038039,-0.428887,0.861927,0.086764,-0.520569,0.710027
0.006137,-0.205522,0.659990,0.058827,-0.130051,0.511550,0.236216,-0.190906,0.268229,0.095172,-0.022623,0.045610,-0.009673,-0.347864,0.557793,0.085338,-0.486320,0.301730,-0.089299,-0.459631,0.040539,-0.000543,-0.192793,0.712193,0.061824,-0.008068,0.904632,0.022857,0.071648,0.743146,0.050180,0.092249,0.562003,0.044960,-0.281538,0.967277,0.034446,-0.431602,0.861058,0.094262,-0.524424,0.713820
0.007242,-0.204810,0.660619,0.062643,-0.130536,0.512454,0.236295,-0.192891,0.266911,0.095435,-0.022577,0.045785,-0.012299,-0.346330,0.558084,0.083911,-0.485930,0.303122,-0.089338,-0.459653,0.040897,0.000812,-0.191704,0.712758,0.069772,-0.008549,0.904447,0.036307,0.066389,0.739477,0.059820,0.085655,0.557657,0.037879,-0.280125,0.969385,0.029096,-0.428891,0.861170,0.099184,-0.521780,0.718435
0.009014,-0.202664,0.664723,0.067227,-0.129460,0.516933,0.235002,-0.193049,0.267758,0.095728,-0.022073,0.046050,-0.015026,-0.342812,0.561361,0.080044,-0.483167,0.306411,-0.089158,-0.459449,0.041117,0.002939,-0.189298,0.716835,0.079075,-0.008912,0.908428,0.051240,0.059536,0.739638,0.069589,0.077873,0.557155,0.030224,-0.277577,0.974832,0.023826,-0.423226,0.862262,0.103580,-0.516600,0.724874
0.012227,-0.196476,0.676650,0.073219,-0.124868,0.528920,0.230448,-0.188992,0.273246,0.095849,-0.021550,0.045666,-0.018669,-0.334494,0.572143,0.068475,-0.473520,0.313678,-0.089842,-0.459282,0.040607,0.006823,-0.183046,0.728819,0.092742,-0.009216,0.922330,0.069339,0.053881,0.750812,0.081146,0.071311,0.567687,0.023303,-0.273729,0.986971,0.015116,-0.413441,0.867186,0.104243,-0.504029,0.733682
0.015879,-0.188892,0.689713,0.079803,-0.118789,0.542212,0.225343,-0.183102,0.279913,0.096055,-0.020627,0.045348,-0.022191,-0.324039,0.583697,0.055531,-0.461760,0.321566,-0.089470,-0.458193,0.040368,0.011168,-0.175550,0.741971,0.107263,-0.009612,0.937616,0.087338,0.048641,0.763968,0.092940,0.065710,0.580505,0.017183,-0.268399,0.999868,0.006081,-0.402058,0.873559,0.104042,-0.490462,0.744837
0.020412,-0.178519,0.705049,0.087659,-0.109675,0.558117,0.219030,-0.174002,0.288618,0.096153,-0.019496,0.044892,-0.025496,-0.309545,0.596799,0.039436,-0.446033,0.330577,-0.088279,-0.455894,0.040746,0.016401,-0.165539,0.757455,0.123655,-0.009888,0.955734,0.106281,0.045085,0.780765,0.106481,0.062074,0.597202,0.012591,-0.261258,1.014354,-0.004980,-0.388041,0.881827,0.101000,-0.473207,0.757356
0.026397,-0.165428,0.717672,0.097405,-0.097142,0.572014,0.214029,-0.163445,0.296447,0.096720,-0.018456,0.043831,-0.027229,-0.290885,0.606317,0.023344,-0.429041,0.337849,-0.085172,-0.449601,0.040542,0.023110,-0.153205,0.770306,0.141259,-0.009327,0.971271,0.125401,0.045013,0.795975,0.123088,0.059857,0.612240,0.010521,-0.252027,1.025725,-0.015849,-0.371607,0.888060,0.096627,-0.453574,0.767228
0.033109,-0.150979,0.728938,0.108113,-0.083053,0.584927,0.209357,-0.151282,0.303947,0.096331,-0.016705,0.043321,-0.027917,-0.269834,0.614146,0.006869,-0.410151,0.344293,-0.083694,-0.442875,0.041911,0.030524,-0.139745,0.781826,0.159090,-0.008890,0.985290,0.144151,0.046332,0.810203,0.139788,0.057912,0.626270,0.009772,-0.241591,1.035481,-0.026334,-0.353070,0.893305,0.091920,-0.432106,0.776145
0.034422,-0.143303,0.740042,0.113451,-0.076900,0.597293,0.201072,-0.142175,0.311180,0.096062,-0.016236,0.042498,-0.034007,-0.255364,0.622825,-0.003477,-0.396352,0.352791,-0.081247,-0.416998,0.045831,0.032681,-0.133024,0.793152,0.171639,-0.015780,0.998105,0.158413,0.045441,0.824897,0.154365,0.049615,0.640636,0.005548,-0.237535,1.045072,-0.041203,-0.340305,0.899491,0.079667,-0.416555,0.783163
0.035657,-0.136159,0.750373,0.118550,-0.071586,0.608809,0.193144,-0.132672,0.318183,0.095953,-0.015299,0.042303,-0.039502,-0.241220,0.631049,-0.012174,-0.383114,0.361103,-0.079784,-0.388297,0.051136,0.034654,-0.126856,0.803676,0.182634,-0.023846,1.009991,0.172416,0.044475,0.839265,0.167513,0.041236,0.655004,0.000925,-0.233688,1.053774,-0.055880,-0.326677,0.905238,0.066326,-0.400738,0.788894
0.036739,-0.130076,0.759158,0.123239,-0.067673,0.618626,0.185452,-0.123860,0.324165,0.095752,-0.014759,0.041980,-0.044296,-0.228338,0.638171,-0.017930,-0.371470,0.368729,-0.079543,-0.349878,0.058307,0.036320,-0.121708,0.812621,0.191500,-0.033158,1.020401,0.186708,0.044099,0.853297,0.180488,0.033489,0.669356,-0.004423,-0.230526,1.060757,-0.070819,-0.312714,0.909868,0.049987,-0.384854,0.790875
0.038234,-0.124345,0.766059,0.127866,-0.064297,0.626334,0.179111,-0.115784,0.328936,0.095899,-0.014129,0.041691,-0.047733,-0.216406,0.643782,-0.022859,-0.359188,0.373965,-0.079855,-0.307487,0.066317,0.038174,-0.116790,0.819647,0.197956,-0.041985,1.029378,0.199951,0.043044,0.866039,0.192729,0.026701,0.682560,-0.010106,-0.227370,1.065586,-0.084148,-0.297447,0.912180,0.031943,-0.368447,0.787937
0.039935,-0.118789,0.772018,0.132414,-0.061228,0.632991,0.173570,-0.107747,0.333222,0.096283,-0.013101,0.041681,-0.050376,-0.204874,0.648647,-0.027111,-0.346497,0.378036,-0.078475,-0.263292,0.076462,0.040104,-0.111980,0.825711,0.202814,-0.050543,1.037564,0.212525,0.041251,0.878217,0.204277,0.019955,0.695294,-0.016060,-0.223903,1.069306,-0.096141,-0.280981,0.913576,0.013745,-0.350464,0.783022
0.041739,-0.113271,0.774475,0.137021,-0.058080,0.636339,0.171764,-0.102782,0.335481,0.097378,-0.012250,0.041740,-0.051910,-0.193797,0.649829,-0.032319,-0.332270,0.377270,-0.078813,-0.218506,0.085095,0.041892,-0.107167,0.828259,0.205097,-0.056849,1.042679,0.221806,0.039294,0.886501,0.215626,0.014359,0.703958,-0.022088,-0.220058,1.069422,-0.105449,-0.263750,0.911107,-0.005844,-0.332776,0.772364
0.043553,-0.107712,0.775610,0.141857,-0.054863,0.638667,0.171676,-0.099338,0.337240,0.099557,-0.010434,0.042329,-0.052696,-0.182647,0.649422,-0.037437,-0.317595,0.374793,-0.077092,-0.175646,0.094227,0.043560,-0.102298,0.829471,0.206694,-0.062416,1.046148,0.230466,0.036765,0.892801,0.226733,0.008565,0.710669,-0.027855,-0.215573,1.068328,-0.112827,-0.246272,0.907830,-0.024366,-0.313696,0.761025
0.045388,-0.102071,0.774102,0.147243,-0.051410,0.638983,0.174598,-0.099483,0.337873,0.103638,-0.007274,0.043649,-0.052265,-0.171561,0.645785,-0.042829,-0.302117,0.368757,-0.075396,-0.135508,0.101161,0.044996,-0.097341,0.828026,0.207248,-0.066772,1.046868,0.237899,0.033856,0.895688,0.237988,0.003758,0.713823,-0.033417,-0.210738,1.064606,-0.117666,-0.229524,0.901901,-0.042039,-0.294255,0.746974
0.046714,-0.096273,0.769554,0.152131,-0.047809,0.636515,0.179648,-0.104282,0.336885,0.108619,-0.004090,0.045339,-0.051653,-0.160669,0.639050,-0.046872,-0.286245,0.359607,-0.073600,-0.099344,0.105114,0.045906,-0.092230,0.823526,0.207371,-0.069788,1.043889,0.244490,0.029741,0.893419,0.249381,-0.001885,0.711879,-0.038264,-0.205524,1.058166,-0.120167,-0.214497,0.893432,-0.058891,-0.275004,0.730690
0.047785,-0.090397,0.763485,0.156699,-0.044201,0.632696,0.185120,-0.111524,0.335407,0.114745,-0.000512,0.047730,-0.050883,-0.149860,0.630803,-0.050068,-0.270061,0.348973,-0.071515,-0.065365,0.108059,0.046527,-0.087051,0.817493,0.206998,-0.072299,1.039173,0.250264,0.024957,0.888846,0.260438,-0.007812,0.707727,-0.042954,-0.200258,1.050202,-0.121440,-0.200451,0.883563,-0.074996,-0.254516,0.713829
0.046775,-0.083994,0.751238,0.158767,-0.040825,0.622456,0.192085,-0.124319,0.329813,0.119007,0.000626,0.048870,-0.052284,-0.139183,0.616971,-0.050793,-0.253796,0.332860,-0.070080,-0.035182,0.104562,0.045201,-0.081219,0.805267,0.205254,-0.073062,1.027521,0.253369,0.020569,0.876344,0.270402,-0.016662,0.696604,-0.047826,-0.194945,1.036326,-0.120358,-0.189971,0.867070,-0.089285,-0.237319,0.692012
0.045335,-0.077646,0.737835,0.160608,-0.037899,0.611362,0.198215,-0.136645,0.324032,0.122376,0.001505,0.050399,-0.053884,-0.128152,0.601761,-0.051890,-0.235570,0.314888,-0.068308,-0.006076,0.097874,0.043356,-0.075374,0.791867,0.203019,-0.073633,1.014491,0.255790,0.016372,0.862636,0.279466,-0.028635,0.685441,-0.053057,-0.189253,1.021458,-0.120655,-0.179537,0.850359,-0.103522,-0.219816,0.671768
0.043036,-0.071409,0.722120,0.162097,-0.035813,0.598465,0.203924,-0.148132,0.316739,0.122745,0.000929,0.050812,-0.055933,-0.116439,0.583768,-0.053702,-0.213300,0.293190,-0.065844,0.022148,0.083823,0.040491,-0.069504,0.776130,0.199987,-0.073820,0.998798,0.257542,0.012815,0.846682,0.288077,-0.046346,0.674773,-0.058978,-0.182910,1.004650,-0.124012,-0.168972,0.832825,-0.118674,-0.204386,0.652599
0.040522,-0.066261,0.708283,0.164198,-0.034443,0.588537,0.207594,-0.155141,0.310499,0.122349,0.000930,0.050295,-0.056453,-0.105894,0.566874,-0.055291,-0.199014,0.275109,-0.062903,0.039786,0.071028,0.037056,-0.064720,0.762222,0.196908,-0.074690,0.984394,0.261014,0.006710,0.831973,0.296040,-0.074641,0.670294,-0.064327,-0.178295,0.989814,-0.128900,-0.161587,0.818044,-0.128986,-0.196422,0.637857
0.037901,-0.061659,0.695384,0.166438,-0.033590,0.580157,0.209974,-0.160032,0.304645,0.121275,0.001211,0.049189,-0.056046,-0.095998,0.550635,-0.056957,-0.188510,0.258717,-0.059966,0.052595,0.059119,0.033332,-0.060446,0.749199,0.193734,-0.075869,0.970613,0.265237,-0.000847,0.818180,0.302339,-0.106990,0.672094,-0.069446,-0.174479,0.975935,-0.134610,-0.155694,0.804588,-0.137402,-0.192860,0.625204
0.033307,-0.057933,0.688626,0.163645,-0.033055,0.575021,0.209531,-0.163820,0.301882,0.121549,0.001531,0.048993,-0.060397,-0.088238,0.542997,-0.060601,-0.183574,0.252007,-0.057802,0.056823,0.052614,0.028608,-0.057133,0.742407,0.190310,-0.076244,0.962562,0.269772,-0.017289,0.807029,0.301358,-0.153409,0.686833,-0.074864,-0.169268,0.969773,-0.145054,-0.150321,0.800426,-0.144822,-0.199519,0.624234
0.028736,-0.054364,0.684663,0.160106,-0.032645,0.571815,0.208073,-0.166467,0.300492,0.121436,0.001417,0.048896,-0.065222,-0.081605,0.538724,-0.065096,-0.179442,0.248574,-0.056461,0.059616,0.048387,0.024099,-0.053722,0.738425,0.187276,-0.076171,0.957273,0.273094,-0.036593,0.798998,0.294933,-0.195883,0.708950,-0.079963,-0.162780,0.967015,-0.155993,-0.144850,0.800079,-0.151582,-0.209888,0.629378
