body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.069116,0.155357,-1.887108,2.668556,0.086734,-1.069406,-1.191930,-0.621431,-0.162773,0.029517,0.035835,-0.184815,1.968739,-0.100639,-1.107725,-2.090858,-0.256903,-0.892675,0.022646,-0.725437,-0.692582,-0.737026,-1.469438,-0.251091,5.381135,-1.716476,0.272793,3.880693,-0.205703,2.094694,5.050380,0.503935,3.376229,-0.216302,-3.879427,-1.182576,-0.095857,-4.567088,5.599438,-2.336028,-1.246469,5.696706
0.288048,0.255825,-1.686383,2.898518,0.263602,-1.055216,-1.759809,-0.824650,-0.151815,-0.027633,0.064166,-0.183716,2.196913,0.150678,-1.103543,-2.436896,-0.222648,-1.012763,0.052133,-1.263394,-0.814208,-0.513734,-1.552245,-0.150944,5.285624,-1.408651,0.305144,4.381765,-0.192804,1.643759,6.456547,0.308936,3.906172,0.365276,-4.081267,-1.364030,1.054290,-4.695972,3.992273,-1.444250,-1.979429,4.748995
0.454465,0.333159,-1.462258,3.005962,0.445957,-1.031113,-2.211433,-0.966734,-0.200099,-0.061845,0.105877,-0.238510,2.272207,0.476582,-1.136341,-2.531566,-0.133605,-1.139672,0.079595,-1.871179,-0.978248,-0.336352,-1.580705,-0.161208,4.999906,-1.071836,0.303125,5.352587,-0.123101,1.443660,7.511325,0.275663,3.943497,0.739279,-4.245512,-1.553648,1.957742,-4.770732,2.370946,-0.361415,-2.879196,3.286545
0.560298,0.390238,-1.254231,2.989517,0.603622,-1.004597,-2.497845,-1.033689,-0.294639,-0.086766,0.153346,-0.335652,2.159217,0.878528,-1.231378,-2.314353,-0.006221,-1.245693,0.089290,-2.242196,-1.141905,-0.197586,-1.563963,-0.254378,4.569040,-0.749942,0.268889,6.523456,-0.045317,1.448610,8.189214,0.378409,3.567349,0.948105,-4.336195,-1.744844,2.593997,-4.705785,0.852584,0.811109,-3.850592,1.563736
0.603658,0.430637,-1.098431,2.861444,0.699800,-0.983257,-2.594530,-1.024354,-0.395427,-0.121122,0.193262,-0.434965,1.864322,1.310123,-1.382985,-1.804693,0.133850,-1.296467,0.078366,-2.064166,-1.246301,-0.090551,-1.504256,-0.404331,4.056769,-0.473279,0.199685,7.384289,0.023649,1.492111,8.568262,0.578135,2.943058,1.022165,-4.316314,-1.924918,2.974181,-4.461240,-0.483566,1.980511,-4.696407,-0.157270
0.589241,0.448979,-1.008801,2.651468,0.712661,-0.973258,-2.516725,-0.951750,-0.450314,-0.182343,0.209904,-0.484992,1.449553,1.670334,-1.540424,-1.129083,0.283252,-1.302543,0.049407,-1.278617,-1.284582,-0.013994,-1.401276,-0.584051,3.520594,-0.260847,0.093756,7.573499,0.071462,1.437188,8.739968,0.787706,2.222179,0.969403,-4.164633,-2.072931,3.137556,-4.051724,-1.586504,3.038413,-5.167147,-1.659012
0.526841,0.430751,-0.967836,2.401539,0.650412,-0.974880,-2.318915,-0.839021,-0.422472,-0.278817,0.191722,-0.450516,1.012911,1.842932,-1.623219,-0.487164,0.467025,-1.321441,-0.012539,-0.161335,-1.312860,0.031254,-1.253455,-0.751784,2.986092,-0.118875,-0.035336,7.026338,0.086083,1.238355,8.773470,0.892076,1.507100,0.797814,-3.873144,-2.155219,3.155351,-3.529074,-2.413102,3.894777,-5.107727,-2.798465
0.430141,0.364397,-0.931906,2.148102,0.547540,-0.976064,-2.075156,-0.711888,-0.313162,-0.403354,0.136511,-0.334811,0.649058,1.766519,-1.563813,-0.067457,0.699689,-1.369660,-0.145276,0.857683,-1.356730,0.048376,-1.060015,-0.851730,2.439986,-0.040041,-0.157574,5.942699,0.065298,0.914195,8.708923,0.808940,0.857950,0.542311,-3.437207,-2.125340,3.117560,-2.955504,-2.924388,4.527260,-4.574395,-3.510827
0.317854,0.253246,-0.851173,1.898042,0.441554,-0.950250,-1.850147,-0.591071,-0.161735,-0.531165,0.053003,-0.178853,0.426394,1.481453,-1.355280,0.029707,0.952003,-1.371194,-0.378056,1.460934,-1.349828,0.046568,-0.829171,-0.848317,1.857355,-0.007534,-0.250882,4.754146,0.013286,0.511910,8.554251,0.546744,0.311443,0.266916,-2.860141,-1.942295,3.104157,-2.383237,-3.107410,4.985761,-3.789829,-3.801852
0.213657,0.114523,-0.699058,1.620869,0.348498,-0.865875,-1.674099,-0.487868,-0.023697,-0.626758,-0.040877,-0.038755,0.388884,1.112803,-1.068793,-0.183079,1.170118,-1.245879,-0.688156,1.587586,-1.218513,0.037630,-0.587306,-0.767979,1.244827,-0.001960,-0.330108,3.979129,-0.070868,0.084937,8.294275,0.214482,-0.105006,0.033401,-2.182781,-1.610877,3.167696,-1.847736,-3.001714,5.346643,-2.975502,-3.735175
0.137907,-0.027887,-0.494763,1.280088,0.261109,-0.707942,-1.531782,-0.404324,0.055723,-0.660583,-0.122801,0.040864,0.550101,0.793966,-0.809509,-0.607215,1.314226,-1.012636,-0.985985,1.378116,-0.987617,0.030939,-0.372106,-0.687890,0.647611,-0.005752,-0.439208,3.896948,-0.193848,-0.334114,7.918551,-0.036791,-0.378444,-0.140927,-1.509228,-1.212329,3.338801,-1.370934,-2.699740,5.667189,-2.229305,-3.414920
0.094547,-0.143203,-0.294300,0.886637,0.169623,-0.498068,-1.373380,-0.337622,0.057625,-0.626922,-0.173982,0.042570,0.865563,0.581476,-0.633161,-1.107499,1.365710,-0.757390,-1.143989,1.006083,-0.750614,0.031194,-0.207595,-0.664856,0.104730,-0.002832,-0.604251,4.342454,-0.357119,-0.745396,7.450212,-0.101835,-0.530048,-0.294523,-0.973976,-0.871690,3.636225,-0.964722,-2.311143,5.973320,-1.542478,-2.954901
0.069660,-0.195139,-0.149461,0.510388,0.075512,-0.290690,-1.147983,-0.286583,-0.008573,-0.548088,-0.188540,-0.022736,1.224522,0.431381,-0.510150,-1.555266,1.312209,-0.530686,-1.056736,0.567311,-0.564856,0.040525,-0.089299,-0.688409,-0.384596,0.023960,-0.803066,4.881707,-0.546776,-1.152946,6.947713,0.030044,-0.623666,-0.486243,-0.652841,-0.667477,4.064341,-0.628673,-1.915014,6.262248,-0.894611,-2.443695
0.048420,-0.167307,-0.073259,0.222842,-0.018934,-0.141631,-0.843341,-0.255568,-0.113956,-0.457854,-0.179003,-0.125547,1.494569,0.259836,-0.382099,-1.854604,1.146248,-0.319837,-0.706102,0.105022,-0.417293,0.062182,0.000065,-0.715358,-0.833632,0.093347,-0.988191,5.133600,-0.726352,-1.515394,6.477827,0.296991,-0.739180,-0.750376,-0.509546,-0.576972,4.603661,-0.345610,-1.532731,6.488405,-0.316589,-1.928632
0.030464,-0.089713,-0.046862,0.041029,-0.120038,-0.077672,-0.502768,-0.251056,-0.222938,-0.376002,-0.171682,-0.230814,1.586051,0.027185,-0.238649,-1.958017,0.881339,-0.108310,-0.195841,-0.314195,-0.278262,0.100964,0.066592,-0.724258,-1.224148,0.221916,-1.123595,4.916410,-0.842303,-1.737431,6.081875,0.617310,-0.923413,-1.081831,-0.441602,-0.516575,5.207528,-0.082891,-1.131449,6.532169,0.121683,-1.429145
0.023360,-0.015734,-0.053077,-0.060271,-0.229415,-0.092940,-0.202304,-0.272993,-0.303817,-0.296137,-0.191550,-0.307799,1.482862,-0.232135,-0.124855,-1.872976,0.562328,0.072753,0.283452,-0.592804,-0.155227,0.158898,0.104005,-0.713923,-1.507652,0.417083,-1.186765,4.250980,-0.859661,-1.746630,5.755194,0.918608,-1.159256,-1.444532,-0.367584,-0.415599,5.804601,0.197257,-0.648120,6.226007,0.361682,-0.961271
0.026144,0.031674,-0.092451,-0.105129,-0.330622,-0.161247,-0.004154,-0.310287,-0.335480,-0.197409,-0.245370,-0.335904,1.231690,-0.447189,-0.085608,-1.650996,0.252648,0.166220,0.559999,-0.671530,-0.083601,0.230096,0.111375,-0.666899,-1.641456,0.668614,-1.149560,3.360327,-0.805314,-1.593670,5.443724,1.140441,-1.371404,-1.779371,-0.267236,-0.243080,6.301601,0.520370,-0.023886,5.509891,0.388226,-0.544285
0.026454,0.069612,-0.163969,-0.105867,-0.400267,-0.243355,0.077409,-0.346187,-0.311549,-0.069112,-0.315502,-0.308724,0.915009,-0.567928,-0.116516,-1.361231,0.006393,0.150435,0.583159,-0.581647,-0.079565,0.299657,0.103483,-0.541528,-1.615483,0.942047,-0.978803,2.575813,-0.750432,-1.420617,5.056966,1.240412,-1.448706,-2.014474,-0.164931,0.005195,6.592642,0.882783,0.756372,4.606945,0.223649,-0.188425
0.010308,0.113558,-0.238320,-0.077696,-0.428228,-0.292678,0.074717,-0.368410,-0.241106,0.073534,-0.369855,-0.235447,0.624693,-0.593442,-0.164132,-1.067159,-0.152750,0.067252,0.433370,-0.417941,-0.115051,0.347271,0.101164,-0.305537,-1.455389,1.180982,-0.663545,2.090844,-0.727250,-1.280131,4.501228,1.209365,-1.264593,-2.090152,-0.097655,0.312371,6.586338,1.245283,1.631913,3.944207,-0.086824,0.102771
-0.028557,0.153313,-0.264484,-0.041826,-0.422466,-0.271876,0.038487,-0.374513,-0.144031,0.195472,-0.380966,-0.136628,0.435485,-0.559636,-0.165932,-0.816476,-0.231477,-0.013407,0.240623,-0.265610,-0.142463,0.353228,0.112885,0.025881,-1.212789,1.324302,-0.241496,1.812124,-0.689590,-1.047206,3.728841,1.075697,-0.714228,-1.987748,-0.090317,0.630752,6.243008,1.543726,2.460428,3.782087,-0.470513,0.305536
-0.082472,0.174390,-0.209511,-0.015160,-0.398804,-0.173367,0.008448,-0.368884,-0.042091,0.263974,-0.340565,-0.034847,0.378918,-0.508260,-0.092557,-0.637074,-0.252498,-0.046970,0.097066,-0.158493,-0.134280,0.305209,0.127049,0.384974,-0.949410,1.331833,0.203519,1.513236,-0.580041,-0.575447,2.775620,0.889308,0.216000,-1.735722,-0.138419,0.880698,5.593771,1.711951,3.053805,3.958966,-0.823725,0.374278
-0.128230,0.179904,-0.086948,-0.004143,-0.369772,-0.024687,0.000587,-0.355880,0.049071,0.268938,-0.261049,0.054119,0.430066,-0.463345,0.038011,-0.530819,-0.240118,-0.032876,0.028318,-0.090765,-0.095318,0.204185,0.122889,0.683198,-0.715937,1.201876,0.575099,1.080259,-0.405534,0.110305,1.754773,0.699634,1.386011,-1.384954,-0.203275,0.977203,4.722821,1.704057,3.248410,4.066088,-1.042356,0.290065
-0.137341,0.180975,0.055625,-0.007372,-0.340326,0.127592,0.011671,-0.335839,0.121697,0.226901,-0.166046,0.123344,0.520376,-0.426802,0.178827,-0.471087,-0.213457,0.006111,0.015016,-0.047144,-0.044231,0.065865,0.090019,0.852907,-0.535626,0.971243,0.804071,0.566316,-0.221457,0.822959,0.808974,0.542246,2.515977,-0.981986,-0.232797,0.878790,3.729934,1.508191,2.974974,3.809025,-1.072645,0.091815
-0.095568,0.178802,0.171612,-0.019790,-0.309410,0.242229,0.031684,-0.306467,0.171233,0.168528,-0.078435,0.169572,0.574872,-0.388281,0.285049,-0.414887,-0.185597,0.050135,0.025093,-0.018763,0.006756,-0.084888,0.038172,0.868772,-0.404077,0.700451,0.867246,0.082279,-0.068412,1.360214,0.055104,0.433196,3.297776,-0.567414,-0.199575,0.625511,2.705329,1.152211,2.286707,3.156633,-0.937262,-0.166120
-0.015179,0.165131,0.239013,-0.035430,-0.273901,0.299629,0.053636,-0.266676,0.191511,0.120771,-0.012618,0.187618,0.551556,-0.338194,0.336187,-0.327697,-0.163741,0.089693,0.033722,-0.002638,0.054136,-0.223347,-0.011421,0.746469,-0.303635,0.450263,0.783504,-0.294584,0.050854,1.610857,-0.449461,0.366112,3.541135,-0.189362,-0.120906,0.323893,1.725927,0.701107,1.335327,2.245772,-0.714699,-0.472273
0.072140,0.135103,0.261302,-0.048693,-0.231763,0.302761,0.075745,-0.218878,0.176402,0.095600,0.027417,0.171583,0.457106,-0.275168,0.339179,-0.203511,-0.149068,0.119909,0.030598,0.003325,0.095004,-0.331615,-0.043745,0.532155,-0.218797,0.259056,0.601156,-0.536509,0.148438,1.572544,-0.713138,0.316057,3.255532,0.101196,-0.037148,0.078580,0.857752,0.241950,0.316892,1.244655,-0.489406,-0.851583
0.134540,0.094347,0.253729,-0.055501,-0.183833,0.267833,0.097985,-0.168519,0.127113,0.089566,0.046139,0.122238,0.331505,-0.205962,0.315481,-0.065005,-0.138082,0.137200,0.019651,0.003293,0.124142,-0.400448,-0.059467,0.288339,-0.143983,0.134543,0.382662,-0.651501,0.228030,1.324898,-0.794713,0.254403,2.619473,0.281473,0.026169,-0.070445,0.151852,-0.143130,-0.586082,0.285205,-0.312988,-1.311215
0.155028,0.054871,0.229203,-0.054370,-0.134534,0.215379,0.118589,-0.122212,0.057056,0.090756,0.052489,0.052307,0.217407,-0.140977,0.283303,0.053880,-0.126271,0.141560,0.013709,0.003262,0.138331,-0.428280,-0.069062,0.074935,-0.083586,0.064160,0.185909,-0.671824,0.284605,0.988646,-0.774575,0.167820,1.874188,0.381153,0.071238,-0.149998,-0.362621,-0.403364,-1.247271,-0.545862,-0.201573,-1.807604
0.133399,0.027655,0.194283,-0.047011,-0.090996,0.166346,0.133773,-0.085697,-0.011960,0.087600,0.054963,-0.016881,0.137645,-0.089088,0.247737,0.127992,-0.111585,0.137008,0.025192,0.008474,0.139020,-0.419533,-0.080616,-0.069160,-0.046258,0.031544,0.047341,-0.640921,0.315048,0.678139,-0.723607,0.067077,1.216837,0.457678,0.109094,-0.205509,-0.680126,-0.529551,-1.612961,-1.191055,-0.154387,-2.255924
0.079609,0.018036,0.155392,-0.037074,-0.059979,0.137234,0.140102,-0.061936,-0.059790,0.075564,0.057838,-0.065169,0.092788,-0.054556,0.205628,0.151802,-0.095232,0.127904,0.057507,0.020556,0.130029,-0.382828,-0.093996,-0.134641,-0.036915,0.024097,-0.024637,-0.597963,0.323899,0.460766,-0.681888,-0.020886,0.742400,0.534316,0.136793,-0.254395,-0.815099,-0.544934,-1.694215,-1.604544,-0.162801,-2.556126
0.007988,0.024268,0.122865,-0.026998,-0.043914,0.131399,0.136564,-0.049917,-0.076292,0.058918,0.060759,-0.081916,0.073224,-0.036819,0.158663,0.138270,-0.079779,0.116244,0.102583,0.036802,0.114914,-0.328913,-0.104281,-0.136671,-0.052114,0.030887,-0.043521,-0.564118,0.319496,0.339239,-0.655630,-0.071220,0.443726,0.574623,0.137767,-0.279079,-0.797542,-0.487028,-1.545459,-1.755336,-0.204226,-2.620346
-0.064599,0.037810,0.104879,-0.016448,-0.039415,0.137249,0.124278,-0.045396,-0.062930,0.046268,0.061246,-0.067971,0.070255,-0.031802,0.118389,0.108997,-0.066818,0.102402,0.145355,0.051841,0.096687,-0.268133,-0.107704,-0.100996,-0.082383,0.040812,-0.031537,-0.540202,0.307806,0.269248,-0.630774,-0.076571,0.254396,0.528531,0.102435,-0.256243,-0.668235,-0.391688,-1.239889,-1.646717,-0.241731,-2.404179
-0.121232,0.046927,0.100553,-0.004486,-0.039909,0.140233,0.104952,-0.043492,-0.028546,0.043263,0.057568,-0.031936,0.076977,-0.033100,0.096450,0.082504,-0.056216,0.086305,0.171247,0.060239,0.077613,-0.208651,-0.103808,-0.050494,-0.118374,0.045890,-0.007702,-0.516371,0.290809,0.200744,-0.592699,-0.049739,0.104995,0.389166,0.040984,-0.184965,-0.473249,-0.285384,-0.850836,-1.332221,-0.240774,-1.933949
-0.150514,0.043627,0.103007,0.007817,-0.040052,0.135511,0.080414,-0.041269,0.016448,0.048548,0.050109,0.015375,0.085079,-0.033861,0.093360,0.067458,-0.047176,0.067016,0.172236,0.058923,0.057876,-0.156503,-0.094114,0.000534,-0.154614,0.044492,0.017009,-0.485749,0.269300,0.112107,-0.539029,-0.013664,-0.039425,0.195600,-0.026516,-0.086894,-0.258955,-0.185510,-0.444613,-0.906450,-0.189598,-1.306660
-0.150633,0.028688,0.106413,0.017840,-0.038143,0.126993,0.053322,-0.038377,0.063096,0.055307,0.040999,0.064174,0.086846,-0.030015,0.099516,0.062927,-0.039457,0.043189,0.149538,0.048701,0.035892,-0.116062,-0.080913,0.044335,-0.188261,0.039411,0.037560,-0.451320,0.245459,0.015125,-0.479900,0.011959,-0.175719,-0.002490,-0.086496,0.010700,-0.067500,-0.103936,-0.079885,-0.473245,-0.104988,-0.655645
-0.127882,0.010120,0.106677,0.023778,-0.035324,0.117497,0.027746,-0.035767,0.102918,0.056119,0.032673,0.105195,0.079739,-0.022296,0.103554,0.062843,-0.033333,0.015999,0.112378,0.033861,0.011666,-0.089461,-0.067405,0.075227,-0.216394,0.033175,0.050354,-0.422185,0.222199,-0.064879,-0.429401,0.018020,-0.283537,-0.170176,-0.135816,0.087118,0.068611,-0.048716,0.195258,-0.113697,-0.020014,-0.103445
-0.092326,-0.003075,0.098330,0.026116,-0.033208,0.103445,0.009064,-0.033933,0.126013,0.047826,0.026397,0.128181,0.066410,-0.014699,0.096985,0.061047,-0.028797,-0.008826,0.073162,0.019646,-0.010502,-0.076009,-0.057392,0.088077,-0.236107,0.026421,0.051332,-0.405192,0.201350,-0.111563,-0.396366,0.005847,-0.348104,-0.290475,-0.175128,0.130770,0.132452,-0.022918,0.351471,0.129090,0.034921,0.272193
-0.054359,-0.006296,0.075292,0.027194,-0.032187,0.078167,0.002710,-0.032130,0.122689,0.033493,0.021721,0.123609,0.050759,-0.011102,0.074716,0.054684,-0.025442,-0.023620,0.041247,0.009403,-0.023933,-0.072655,-0.053416,0.080554,-0.246572,0.020097,0.037913,-0.400006,0.183569,-0.125718,-0.380027,-0.016358,-0.369425,-0.359647,-0.203516,0.139189,0.125963,-0.023409,0.386394,0.248272,0.045089,0.449977
-0.022426,-0.000585,0.035474,0.029344,-0.031437,0.038407,0.011311,-0.029011,0.088991,0.019854,0.017070,0.088063,0.035256,-0.013172,0.036184,0.044722,-0.023170,-0.024370,0.019410,0.003520,-0.024693,-0.074601,-0.055066,0.055809,-0.249275,0.017033,0.011768,-0.399910,0.169353,-0.119343,-0.371062,-0.038050,-0.357881,-0.383221,-0.218931,0.118758,0.067707,-0.042232,0.326017,0.262891,0.013307,0.458089
-0.001425,0.009575,-0.016229,0.033147,-0.030130,-0.012163,0.032033,-0.024007,0.031411,0.012319,0.011039,0.028665,0.020967,-0.019997,-0.013112,0.034137,-0.022384,-0.013819,0.005399,0.000424,-0.014795,-0.076085,-0.059258,0.021759,-0.246120,0.020201,-0.021359,-0.395987,0.159129,-0.106628,-0.355770,-0.051007,-0.325860,-0.372052,-0.220913,0.081683,-0.015418,-0.070398,0.215233,0.204941,-0.045776,0.355700
0.007580,0.019292,-0.069437,0.037375,-0.028390,-0.064327,0.057112,-0.018102,-0.034282,0.011958,0.003646,-0.038373,0.008592,-0.028531,-0.062646,0.025491,-0.023087,0.000562,-0.003706,-0.001594,-0.000800,-0.072196,-0.062214,-0.012851,-0.238296,0.030002,-0.054828,-0.381649,0.152474,-0.099144,-0.322450,-0.052369,-0.283692,-0.338928,-0.211834,0.040714,-0.098574,-0.101076,0.101295,0.107749,-0.112818,0.210782
0.006548,0.025298,-0.112639,0.040646,-0.026971,-0.108048,0.077756,-0.013098,-0.089885,0.016324,-0.003423,-0.094699,-0.000875,-0.034791,-0.100694,0.019437,-0.024220,0.011218,-0.009032,-0.003157,0.010104,-0.060776,-0.061302,-0.042331,-0.226559,0.043990,-0.084266,-0.355089,0.148271,-0.104675,-0.269390,-0.044266,-0.242185,-0.295946,-0.195071,0.004604,-0.165894,-0.129530,0.018746,-0.001335,-0.169083,0.081038
-0.000369,0.026574,-0.137259,0.042663,-0.026380,-0.136880,0.088184,-0.010157,-0.122058,0.022139,-0.007896,-0.126994,-0.006292,-0.035776,-0.118948,0.014525,-0.024235,0.013793,-0.010757,-0.003912,0.013209,-0.042507,-0.055731,-0.065410,-0.211402,0.058761,-0.108655,-0.318583,0.145738,-0.127387,-0.209448,-0.031168,-0.217374,-0.253067,-0.172507,-0.023172,-0.211207,-0.151021,-0.017739,-0.103054,-0.200440,0.001831
-0.007763,0.023864,-0.139958,0.043650,-0.026643,-0.149658,0.087111,-0.009123,-0.125600,0.027119,-0.008306,-0.130122,-0.007479,-0.030993,-0.116633,0.008438,-0.022135,0.007658,-0.009576,-0.003573,0.007272,-0.019349,-0.046553,-0.084083,-0.192802,0.071130,-0.129450,-0.275792,0.144249,-0.168500,-0.162631,-0.017706,-0.227945,-0.217110,-0.144552,-0.043126,-0.234563,-0.160527,-0.012017,-0.184883,-0.200843,-0.017260
-0.010774,0.018750,-0.124105,0.043227,-0.027650,-0.149323,0.076923,-0.009017,-0.103096,0.030306,-0.004579,-0.106799,-0.006220,-0.022613,-0.101964,0.000102,-0.017949,-0.005294,-0.006675,-0.002642,-0.006102,0.006504,-0.036393,-0.100847,-0.170699,0.077995,-0.148334,-0.229877,0.141851,-0.225289,-0.139034,-0.007771,-0.281405,-0.191045,-0.112874,-0.057314,-0.238609,-0.155619,0.020406,-0.239311,-0.174577,0.012002
-0.007330,0.013019,-0.099882,0.040594,-0.029196,-0.140362,0.062204,-0.008981,-0.063247,0.031841,0.002107,-0.065988,-0.005636,-0.014073,-0.087701,-0.009038,-0.012640,-0.022062,-0.003083,-0.002287,-0.023656,0.032241,-0.028389,-0.115989,-0.146089,0.076976,-0.164817,-0.183657,0.135178,-0.288087,-0.130347,-0.003864,-0.362294,-0.173971,-0.081995,-0.067107,-0.227034,-0.138896,0.060792,-0.263497,-0.134356,0.066037
0.000779,0.008414,-0.079945,0.035505,-0.030613,-0.126512,0.048098,-0.008855,-0.018476,0.032532,0.009629,-0.020398,-0.007916,-0.007937,-0.082031,-0.016063,-0.007654,-0.039210,0.000302,-0.003698,-0.041415,0.053935,-0.024262,-0.127074,-0.121174,0.068227,-0.175807,-0.140333,0.121825,-0.340147,-0.120534,-0.006286,-0.438495,-0.162266,-0.057022,-0.072570,-0.204473,-0.116316,0.093571,-0.259801,-0.094373,0.119673
0.009192,0.006148,-0.071393,0.028455,-0.030403,-0.109721,0.038635,-0.008961,0.018463,0.032969,0.015583,0.017094,-0.012543,-0.004824,-0.083486,-0.018732,-0.004314,-0.052844,0.002467,-0.007341,-0.055107,0.067385,-0.023062,-0.130945,-0.098266,0.054808,-0.177675,-0.103037,0.102288,-0.364218,-0.101571,-0.013135,-0.480776,-0.151722,-0.040019,-0.073397,-0.176159,-0.093064,0.109748,-0.235358,-0.062805,0.154297
0.013786,0.006340,-0.071873,0.020153,-0.026561,-0.090856,0.035799,-0.009261,0.038136,0.032897,0.018526,0.037109,-0.016811,-0.004210,-0.085469,-0.016398,-0.003273,-0.058831,0.002778,-0.012279,-0.060664,0.069911,-0.022114,-0.126110,-0.078687,0.040341,-0.168737,-0.073608,0.079051,-0.351756,-0.076713,-0.021681,-0.476914,-0.139493,-0.029315,-0.069947,-0.146708,-0.071445,0.107933,-0.199736,-0.039763,0.162493
0.012857,0.008197,-0.074409,0.011449,-0.018424,-0.071511,0.039669,-0.009026,0.037349,0.031896,0.018898,0.036490,-0.018050,-0.005686,-0.083905,-0.009619,-0.004411,-0.054132,0.001654,-0.016404,-0.055492,0.061896,-0.019357,-0.113794,-0.062429,0.026519,-0.150330,-0.051771,0.054460,-0.307355,-0.052800,-0.030127,-0.432293,-0.124716,-0.021974,-0.063502,-0.118614,-0.051827,0.093073,-0.161357,-0.021064,0.148116
0.007423,0.010808,-0.074542,0.003883,-0.008795,-0.055072,0.048909,-0.007674,0.019989,0.030606,0.018463,0.019030,-0.015418,-0.009155,-0.079283,0.000278,-0.007190,-0.038738,0.000407,-0.017843,-0.040057,0.046958,-0.014768,-0.097376,-0.048459,0.013069,-0.126273,-0.035427,0.029997,-0.245556,-0.033410,-0.038237,-0.362585,-0.107714,-0.016074,-0.055989,-0.091829,-0.034210,0.072746,-0.124853,-0.003087,0.121661
0.000093,0.013446,-0.071854,-0.000459,-0.002871,-0.045079,0.060720,-0.005712,-0.005165,0.030286,0.018524,-0.006574,-0.009945,-0.014205,-0.073426,0.011406,-0.011016,-0.016455,0.000281,-0.016243,-0.018308,0.030303,-0.009814,-0.080444,-0.035628,-0.000880,-0.101073,-0.022025,0.006621,-0.183139,-0.018225,-0.046689,-0.285710,-0.088838,-0.011001,-0.049136,-0.065122,-0.018853,0.053091,-0.091075,0.014795,0.093656
-0.006402,0.015304,-0.066974,-0.000307,-0.003597,-0.041851,0.070784,-0.004361,-0.028644,0.031054,0.018719,-0.030677,-0.003415,-0.019617,-0.066677,0.021551,-0.015103,0.006438,0.001557,-0.012671,0.003735,0.016348,-0.005972,-0.064746,-0.023506,-0.015903,-0.077762,-0.010104,-0.014935,-0.132004,-0.005757,-0.056004,-0.216029,-0.067981,-0.006569,-0.043347,-0.038145,-0.006256,0.037226,-0.059304,0.030340,0.070481
-0.010291,0.015558,-0.059634,0.003620,-0.008684,-0.041512,0.074496,-0.004247,-0.043740,0.031512,0.017756,-0.046124,0.002574,-0.023435,-0.058120,0.028502,-0.018145,0.023721,0.003433,-0.008528,0.020260,0.007243,-0.003804,-0.049815,-0.012317,-0.031946,-0.056965,0.000139,-0.033814,-0.095867,0.004606,-0.065851,-0.161121,-0.045184,-0.002364,-0.037410,-0.012230,0.003154,0.026734,-0.029293,0.040289,0.054831
-0.011178,0.013933,-0.049513,0.009128,-0.013203,-0.039310,0.069374,-0.004808,-0.047787,0.030338,0.015158,-0.049812,0.007209,-0.023919,-0.047327,0.030978,-0.018822,0.031213,0.004864,-0.004805,0.027377,0.002937,-0.003085,-0.034351,-0.002233,-0.048104,-0.037686,0.007622,-0.048803,-0.071255,0.012533,-0.075236,-0.121316,-0.021609,0.002221,-0.029496,0.011033,0.009730,0.023742,-0.001214,0.043221,0.048578
